InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,InvoiceMonth,InvoiceDay
542804,23301,GARDENERS KNEELING PAD KEEP CALM,3,2011-08-30 12:03:00,1.99,13171,United Kingdom,5.97,2011-08,2011-08-30
539272,22745,POPPY'S PLAYHOUSE BEDROOM,7,2011-11-19 17:44:00,2.24,12720,United Kingdom,15.68,2011-11,2011-11-19
536626,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-03-26 08:02:00,1.26,12387,United Kingdom,3.78,2011-03,2011-03-26
550859,22633,HAND WARMER UNION JACK,2,2011-11-16 09:30:00,2.25,14235,France,4.5,2011-11,2011-11-16
539067,47566,PARTY BUNTING,1,2011-06-03 08:50:00,5.0,12694,United Kingdom,5.0,2011-06,2011-06-03
542063,23301,GARDENERS KNEELING PAD KEEP CALM,4,2011-03-09 13:21:00,2.65,13073,United Kingdom,10.6,2011-03,2011-03-09
539776,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-10-26 11:03:00,3.16,12786,United Kingdom,3.16,2011-10,2011-10-26
546482,23298,SPOTTY BUNNY DOORSTOP,1,2011-07-20 08:55:00,7.23,13653,United Kingdom,7.23,2011-07,2011-07-20
542095,21232,STRAWBERRY CERAMIC TRINKET BOX,15,2011-01-19 12:40:00,1.59,13078,United Kingdom,23.85,2011-01,2011-01-19
546575,22492,MINI PAINT SET VINTAGE,11,2011-04-16 11:39:00,0.69,13660,United Kingdom,7.59,2011-04,2011-04-16
549062,22310,IVORY KNITTED MUG COSY,3,2011-01-11 18:21:00,1.48,13969,United Kingdom,4.44,2011-01,2011-01-11
549101,22552,PLASTERS IN TIN STRONGMAN,1,2011-10-31 13:42:00,2.0,13975,United Kingdom,2.0,2011-10,2011-10-31
542630,22748,POPPY'S PLAYHOUSE KITCHEN,4,2011-10-21 08:02:00,2.03,13143,United Kingdom,8.12,2011-10,2011-10-21
551213,22745,POPPY'S PLAYHOUSE BEDROOM,3,2011-08-28 10:32:00,2.4,14280,United Kingdom,7.2,2011-08,2011-08-28
543848,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,4,2011-05-21 15:22:00,1.25,13313,United Kingdom,5.0,2011-05,2011-05-21
545506,22386,JUMBO BAG PINK POLKADOT,3,2011-11-20 14:53:00,1.73,13506,Portugal,5.19,2011-11,2011-11-20
539351,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-08-24 12:39:00,2.02,12729,United Kingdom,2.02,2011-08,2011-08-24
539260,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,2011-09-04 19:08:00,2.64,12720,United Kingdom,13.2,2011-09,2011-09-04
545284,22629,SPACEBOY LUNCH BOX,1,2011-07-10 15:28:00,2.43,13492,United Kingdom,2.43,2011-07,2011-07-10
544062,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-12-06 18:05:00,5.76,13344,United Kingdom,28.8,2011-12,2011-12-06
542546,22470,HEART OF WICKER LARGE,7,2011-04-26 17:46:00,4.42,13130,United Kingdom,30.94,2011-04,2011-04-26
547468,22383,LUNCH BAG SUKI DESIGN,2,2010-12-09 13:42:00,2.48,13763,United Kingdom,4.96,2010-12,2010-12-09
545755,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-08-05 11:44:00,2.01,13556,United Kingdom,2.01,2011-08,2011-08-05
545259,23298,SPOTTY BUNNY DOORSTOP,5,2011-09-30 10:18:00,4.63,13488,United Kingdom,23.15,2011-09,2011-09-30
539420,10002,INFLATABLE POLITICAL GLOBE,9,2011-02-14 16:18:00,0.96,12739,United Kingdom,8.64,2011-02,2011-02-14
543755,22382,LUNCH BAG SPACEBOY DESIGN,2,2010-12-03 08:50:00,2.26,13310,United Kingdom,4.52,2010-12,2010-12-03
547342,22310,IVORY KNITTED MUG COSY,12,2011-08-01 13:51:00,2.26,13749,United Kingdom,27.12,2011-08,2011-08-01
544633,22580,ADVENT CALENDAR GINGHAM SACK,7,2011-05-22 16:24:00,3.58,13412,United Kingdom,25.06,2011-05,2011-05-22
547030,22470,HEART OF WICKER LARGE,1,2011-06-03 07:09:00,4.14,13715,United Kingdom,4.14,2011-06,2011-06-03
538683,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2011-11-15 19:58:00,3.73,12657,United Kingdom,11.19,2011-11,2011-11-15
545357,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-05-03 10:13:00,3.39,13493,France,6.78,2011-05,2011-05-03
547471,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-10-05 07:04:00,6.78,13763,United Kingdom,13.56,2011-10,2011-10-05
545900,22722,SET OF 6 SOLDIER SKITTLES,3,2011-01-01 16:21:00,4.58,13576,United Kingdom,13.74,2011-01,2011-01-01
537093,21928,JUMBO BAG WOODLAND ANIMALS,10,2011-10-22 15:29:00,1.97,12428,Sweden,19.7,2011-10,2011-10-22
538816,21176,CHOCOLATE HOT WATER BOTTLE,6,2011-12-08 08:14:00,5.1,12669,United Kingdom,30.6,2011-12,2011-12-08
540497,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-01-16 11:11:00,3.49,12876,United Kingdom,31.41,2011-01,2011-01-16
547530,22629,SPACEBOY LUNCH BOX,2,2011-11-26 12:01:00,2.25,13770,United Kingdom,4.5,2011-11,2011-11-26
543332,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-11-19 16:59:00,2.83,13250,United Kingdom,2.83,2011-11,2011-11-19
549790,23301,GARDENERS KNEELING PAD KEEP CALM,3,2011-09-07 15:01:00,3.22,14068,Germany,9.66,2011-09,2011-09-07
544099,23084,RABBIT NIGHT LIGHT,2,2011-09-05 14:44:00,2.1,13344,United Kingdom,4.2,2011-09,2011-09-05
550877,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-10-06 10:55:00,4.63,14235,France,4.63,2011-10,2011-10-06
542924,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-09-21 13:14:00,3.86,13189,United Kingdom,3.86,2011-09,2011-09-21
538187,22745,POPPY'S PLAYHOUSE BEDROOM,22,2011-09-30 08:12:00,2.21,12595,United Kingdom,48.62,2011-09,2011-09-30
540476,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-08-31 14:32:00,1.81,12873,United Kingdom,7.24,2011-08,2011-08-31
544460,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-25 12:16:00,19.25,13395,USA,19.25,2011-06,2011-06-25
546598,22722,SET OF 6 SOLDIER SKITTLES,4,2011-05-03 11:04:00,7.57,13662,United Kingdom,30.28,2011-05,2011-05-03
542194,47566,PARTY BUNTING,1,2011-09-02 15:19:00,5.2,13087,United Kingdom,5.2,2011-09,2011-09-02
541719,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-11-16 10:37:00,2.83,13028,United Kingdom,5.66,2011-11,2011-11-16
542938,22383,LUNCH BAG SUKI DESIGN,1,2011-06-30 15:22:00,1.87,13189,United Kingdom,1.87,2011-06,2011-06-30
546674,23355,HOT WATER BOTTLE KEEP CALM,1,2011-10-19 19:06:00,5.23,13669,France,5.23,2011-10,2011-10-19
547009,22552,PLASTERS IN TIN STRONGMAN,4,2011-10-21 10:38:00,2.5,13715,United Kingdom,10.0,2011-10,2011-10-21
550877,22470,HEART OF WICKER LARGE,7,2011-10-06 10:55:00,3.35,14235,France,23.45,2011-10,2011-10-06
539534,22580,ADVENT CALENDAR GINGHAM SACK,10,2011-11-11 08:52:00,3.25,12753,United Kingdom,32.5,2011-11,2011-11-11
547210,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,10,2011-03-07 10:05:00,4.07,13738,United Kingdom,40.7,2011-03,2011-03-07
541830,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-10-04 07:23:00,2.42,13041,United Kingdom,7.26,2011-10,2011-10-04
542882,23301,GARDENERS KNEELING PAD KEEP CALM,3,2011-06-26 16:30:00,2.37,13186,France,7.11,2011-06,2011-06-26
546925,22382,LUNCH BAG SPACEBOY DESIGN,4,2011-07-11 16:24:00,2.32,13712,United Kingdom,9.28,2011-07,2011-07-11
544378,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-10-31 14:02:00,2.71,13394,United Kingdom,8.13,2011-10,2011-10-31
547569,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-06-12 18:18:00,3.95,13771,United Kingdom,11.85,2011-06,2011-06-12
538602,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-10-06 13:09:00,1.72,12646,United Kingdom,3.44,2011-10,2011-10-06
543184,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-11-21 16:21:00,1.78,13222,United Kingdom,3.56,2011-11,2011-11-21
551600,23298,SPOTTY BUNNY DOORSTOP,3,2011-08-08 07:42:00,4.77,14331,United Kingdom,14.31,2011-08,2011-08-08
546230,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-12-05 12:40:00,4.22,13617,United Kingdom,8.44,2011-12,2011-12-05
545203,47566,PARTY BUNTING,4,2011-08-18 13:44:00,5.11,13475,United Kingdom,20.44,2011-08,2011-08-18
538736,22467,GUMBALL COAT RACK,3,2011-05-04 08:56:00,2.87,12659,United Kingdom,8.61,2011-05,2011-05-04
539150,22580,ADVENT CALENDAR GINGHAM SACK,2,2011-05-26 11:21:00,3.17,12706,United Kingdom,6.34,2011-05,2011-05-26
539244,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2011-08-11 16:31:00,5.77,12714,United Kingdom,46.16,2011-08,2011-08-11
536917,22623,BOX OF VINTAGE JIGSAW BLOCKS,4,2011-11-21 17:38:00,6.62,12415,France,26.48,2011-11,2011-11-21
551435,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-10-22 17:05:00,3.58,14314,United Kingdom,3.58,2011-10,2011-10-22
550292,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-06-02 10:49:00,3.93,14135,United Kingdom,7.86,2011-06,2011-06-02
547789,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-10-08 18:26:00,1.68,13798,United Kingdom,1.68,2011-10,2011-10-08
548900,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-11-16 18:12:00,2.54,13960,France,2.54,2011-11,2011-11-16
538379,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-03-12 17:11:00,4.24,12622,United Kingdom,4.24,2011-03,2011-03-12
547464,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-08-13 13:31:00,3.69,13763,United Kingdom,3.69,2011-08,2011-08-13
548715,22632,HAND WARMER RED POLKA DOT,1,2011-09-19 11:58:00,2.15,13929,Canada,2.15,2011-09,2011-09-19
551649,22629,SPACEBOY LUNCH BOX,3,2010-12-31 11:33:00,2.05,14332,United Kingdom,6.15,2010-12,2010-12-31
538407,23301,GARDENERS KNEELING PAD KEEP CALM,6,2011-04-22 15:15:00,2.34,12628,France,14.04,2011-04,2011-04-22
551611,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-05-14 12:05:00,2.72,14331,United Kingdom,13.6,2011-05,2011-05-14
536583,22470,HEART OF WICKER LARGE,2,2011-07-31 07:28:00,3.61,12382,United Kingdom,7.22,2011-07,2011-07-31
539208,22633,HAND WARMER UNION JACK,1,2011-09-19 14:20:00,2.93,12714,United Kingdom,2.93,2011-09,2011-09-19
540413,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-08-05 09:00:00,2.65,12863,United Kingdom,2.65,2011-08,2011-08-05
544608,22386,JUMBO BAG PINK POLKADOT,7,2011-08-18 15:39:00,2.39,13412,United Kingdom,16.73,2011-08,2011-08-18
539207,23084,RABBIT NIGHT LIGHT,3,2011-07-23 19:40:00,2.38,12714,United Kingdom,7.14,2011-07,2011-07-23
545409,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-09-19 10:15:00,4.49,13501,France,4.49,2011-09,2011-09-19
539734,47566,PARTY BUNTING,3,2011-07-03 14:43:00,6.06,12785,United Kingdom,18.18,2011-07,2011-07-03
545351,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-02-14 07:42:00,2.57,13492,United Kingdom,2.57,2011-02,2011-02-14
539132,23298,SPOTTY BUNNY DOORSTOP,2,2011-01-12 15:25:00,5.5,12706,United Kingdom,11.0,2011-01,2011-01-12
544093,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-06-25 15:01:00,3.67,13344,United Kingdom,7.34,2011-06,2011-06-25
551521,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2011-01-03 18:37:00,3.75,14324,Netherlands,7.5,2011-01,2011-01-03
549354,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-06-19 14:22:00,3.64,14015,United Kingdom,14.56,2011-06,2011-06-19
544142,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-10-12 19:42:00,2.27,13351,United Kingdom,6.81,2011-10,2011-10-12
543554,21175,GIN + TONIC DIET METAL SIGN,3,2011-05-19 17:06:00,3.21,13272,United Kingdom,9.63,2011-05,2011-05-19
547783,22659,LUNCH BAG CARS BLUE,2,2011-01-27 09:28:00,2.63,13798,United Kingdom,5.26,2011-01,2011-01-27
545792,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-03-06 16:40:00,3.11,13564,United Kingdom,12.44,2011-03,2011-03-06
549358,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,2011-03-21 19:39:00,3.3,14016,United Kingdom,39.6,2011-03,2011-03-21
548655,22467,GUMBALL COAT RACK,1,2011-07-23 12:46:00,2.68,13916,United Kingdom,2.68,2011-07,2011-07-23
547279,22467,GUMBALL COAT RACK,4,2011-09-10 07:43:00,2.92,13744,Switzerland,11.68,2011-09,2011-09-10
539235,21175,GIN + TONIC DIET METAL SIGN,1,2011-07-11 12:31:00,2.79,12714,United Kingdom,2.79,2011-07,2011-07-11
551124,22492,MINI PAINT SET VINTAGE,3,2011-02-22 17:21:00,0.7,14270,United Kingdom,2.1,2011-02,2011-02-22
547370,22470,HEART OF WICKER LARGE,10,2011-10-17 07:18:00,4.82,13749,United Kingdom,48.2,2011-10,2011-10-17
547773,22383,LUNCH BAG SUKI DESIGN,1,2011-11-08 17:24:00,2.51,13798,United Kingdom,2.51,2011-11,2011-11-08
551345,21175,GIN + TONIC DIET METAL SIGN,1,2011-11-25 10:00:00,1.85,14302,United Kingdom,1.85,2011-11,2011-11-25
541314,23298,SPOTTY BUNNY DOORSTOP,2,2011-09-28 18:37:00,6.06,12986,United Kingdom,12.12,2011-09,2011-09-28
547567,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2011-01-27 17:28:00,5.52,13771,United Kingdom,11.04,2011-01,2011-01-27
548174,22310,IVORY KNITTED MUG COSY,4,2011-11-19 18:16:00,1.62,13848,United Kingdom,6.48,2011-11,2011-11-19
548294,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-11-07 07:38:00,2.01,13862,United Kingdom,6.03,2011-11,2011-11-07
539295,10002,INFLATABLE POLITICAL GLOBE,3,2011-07-10 10:38:00,0.85,12722,United Kingdom,2.55,2011-07,2011-07-10
550803,22551,PLASTERS IN TIN SPACEBOY,3,2011-04-19 12:52:00,2.44,14233,United Kingdom,7.32,2011-04,2011-04-19
545865,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-12-06 17:46:00,3.7,13573,United Kingdom,22.2,2011-12,2011-12-06
547351,22467,GUMBALL COAT RACK,1,2011-11-15 11:11:00,3.64,13749,United Kingdom,3.64,2011-11,2011-11-15
541845,22310,IVORY KNITTED MUG COSY,2,2011-03-30 14:41:00,2.32,13041,United Kingdom,4.64,2011-03,2011-03-30
546995,22383,LUNCH BAG SUKI DESIGN,3,2011-11-10 17:32:00,2.35,13715,United Kingdom,7.05,2011-11,2011-11-10
541057,23356,HOT WATER BOTTLE TEA AND SYMPATHY,7,2011-07-15 11:07:00,5.12,12947,United Kingdom,35.84,2011-07,2011-07-15
539923,22467,GUMBALL COAT RACK,4,2011-06-20 18:02:00,2.55,12805,Austria,10.2,2011-06,2011-06-20
548917,21175,GIN + TONIC DIET METAL SIGN,3,2011-09-13 19:37:00,2.52,13965,France,7.56,2011-09,2011-09-13
537519,23298,SPOTTY BUNNY DOORSTOP,1,2011-05-20 13:16:00,5.21,12501,United Kingdom,5.21,2011-05,2011-05-20
545111,22470,HEART OF WICKER LARGE,1,2011-08-27 11:15:00,3.7,13464,United Kingdom,3.7,2011-08,2011-08-27
550265,22492,MINI PAINT SET VINTAGE,1,2011-05-10 12:23:00,0.82,14130,United Kingdom,0.82,2011-05,2011-05-10
540841,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-19 14:24:00,14.82,12914,United Kingdom,14.82,2011-02,2011-02-19
548809,22580,ADVENT CALENDAR GINGHAM SACK,2,2011-09-29 14:37:00,2.81,13938,United Kingdom,5.62,2011-09,2011-09-29
537024,22633,HAND WARMER UNION JACK,4,2011-08-03 16:48:00,2.34,12422,United Kingdom,9.36,2011-08,2011-08-03
537670,47566,PARTY BUNTING,1,2011-10-21 08:18:00,5.09,12528,Spain,5.09,2011-10,2011-10-21
546348,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-10-25 16:06:00,2.1,13631,United Kingdom,4.2,2011-10,2011-10-25
542824,22423,REGENCY CAKESTAND 3 TIER,1,2011-12-08 14:51:00,14.08,13172,United Kingdom,14.08,2011-12,2011-12-08
545445,22552,PLASTERS IN TIN STRONGMAN,1,2011-09-09 18:06:00,2.59,13505,United Kingdom,2.59,2011-09,2011-09-09
547616,21175,GIN + TONIC DIET METAL SIGN,1,2011-08-29 10:58:00,2.81,13774,Spain,2.81,2011-08,2011-08-29
538435,22748,POPPY'S PLAYHOUSE KITCHEN,4,2011-07-29 12:45:00,2.15,12632,United Kingdom,8.6,2011-07,2011-07-29
548909,22552,PLASTERS IN TIN STRONGMAN,3,2011-05-01 16:15:00,1.45,13961,United Kingdom,4.35,2011-05,2011-05-01
549778,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2011-11-13 09:43:00,4.57,14068,Germany,31.99,2011-11,2011-11-13
544445,22470,HEART OF WICKER LARGE,17,2011-12-08 11:05:00,4.07,13395,USA,69.19,2011-12,2011-12-08
549598,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-09-18 13:12:00,1.14,14051,United Kingdom,2.28,2011-09,2011-09-18
536830,23298,SPOTTY BUNNY DOORSTOP,7,2011-03-14 19:56:00,4.36,12407,Sweden,30.52,2011-03,2011-03-14
542124,22659,LUNCH BAG CARS BLUE,8,2011-09-12 11:42:00,1.81,13081,United Kingdom,14.48,2011-09,2011-09-12
545988,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-03-12 09:03:00,1.61,13585,United Kingdom,3.22,2011-03,2011-03-12
540364,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-04-07 19:04:00,3.6,12862,United Kingdom,14.4,2011-04,2011-04-07
549243,22633,HAND WARMER UNION JACK,2,2011-03-14 11:39:00,1.67,13993,United Kingdom,3.34,2011-03,2011-03-14
549791,22470,HEART OF WICKER LARGE,1,2011-05-23 17:26:00,4.48,14068,Germany,4.48,2011-05,2011-05-23
549025,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-06-26 15:42:00,3.29,13968,United Kingdom,3.29,2011-06,2011-06-26
545956,22423,REGENCY CAKESTAND 3 TIER,11,2011-08-12 19:25:00,15.34,13581,United Kingdom,168.74,2011-08,2011-08-12
547054,22492,MINI PAINT SET VINTAGE,1,2011-11-20 16:55:00,0.48,13716,United Kingdom,0.48,2011-11,2011-11-20
547367,22659,LUNCH BAG CARS BLUE,3,2011-06-09 07:58:00,2.51,13749,United Kingdom,7.53,2011-06,2011-06-09
538949,22629,SPACEBOY LUNCH BOX,1,2011-11-23 07:18:00,1.81,12688,United Kingdom,1.81,2011-11,2011-11-23
543052,22697,GREEN REGENCY TEACUP AND SAUCER,4,2011-08-23 14:37:00,2.72,13204,Japan,10.88,2011-08,2011-08-23
540018,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-05-19 07:41:00,4.46,12816,United Kingdom,4.46,2011-05,2011-05-19
542398,10002,INFLATABLE POLITICAL GLOBE,1,2011-07-13 11:23:00,0.89,13109,United Kingdom,0.89,2011-07,2011-07-13
546671,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-04-17 17:10:00,3.07,13669,France,9.21,2011-04,2011-04-17
549939,22467,GUMBALL COAT RACK,5,2011-12-04 10:53:00,2.45,14078,United Kingdom,12.25,2011-12,2011-12-04
544740,22469,HEART OF WICKER SMALL,4,2011-01-27 12:50:00,1.45,13426,United Kingdom,5.8,2011-01,2011-01-27
551518,22552,PLASTERS IN TIN STRONGMAN,4,2011-10-31 15:03:00,1.45,14324,Netherlands,5.8,2011-10,2011-10-31
542904,22722,SET OF 6 SOLDIER SKITTLES,1,2011-09-10 14:56:00,6.35,13189,United Kingdom,6.35,2011-09,2011-09-10
548314,47566,PARTY BUNTING,2,2011-10-01 18:55:00,4.54,13868,United Kingdom,9.08,2011-10,2011-10-01
539215,21175,GIN + TONIC DIET METAL SIGN,2,2011-11-10 13:26:00,3.3,12714,United Kingdom,6.6,2011-11,2011-11-10
547006,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,2011-06-17 16:49:00,4.41,13715,United Kingdom,22.05,2011-06,2011-06-17
543207,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-04-05 15:10:00,2.67,13227,United Kingdom,5.34,2011-04,2011-04-05
544664,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-22 18:47:00,14.31,13418,United Kingdom,28.62,2011-04,2011-04-22
545608,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-06-25 19:22:00,2.02,13532,Germany,4.04,2011-06,2011-06-25
542660,22383,LUNCH BAG SUKI DESIGN,2,2011-07-08 19:04:00,1.81,13145,United Kingdom,3.62,2011-07,2011-07-08
549153,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2011-03-07 08:25:00,3.75,13980,United Kingdom,33.75,2011-03,2011-03-07
547479,22469,HEART OF WICKER SMALL,1,2011-04-15 15:34:00,2.24,13763,United Kingdom,2.24,2011-04,2011-04-15
539048,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-07-21 09:08:00,2.53,12694,United Kingdom,2.53,2011-07,2011-07-21
545115,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-06-24 19:21:00,3.65,13465,United Kingdom,18.25,2011-06,2011-06-24
537963,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-02-21 11:35:00,6.49,12564,United Kingdom,12.98,2011-02,2011-02-21
541534,22467,GUMBALL COAT RACK,8,2011-07-22 16:49:00,3.34,13004,United Kingdom,26.72,2011-07,2011-07-22
544176,22492,MINI PAINT SET VINTAGE,1,2011-05-29 14:18:00,0.62,13358,United Kingdom,0.62,2011-05,2011-05-29
544962,23300,GARDENERS KNEELING PAD CUP OF TEA,3,2011-05-17 09:04:00,2.51,13450,Belgium,7.53,2011-05,2011-05-17
544636,22469,HEART OF WICKER SMALL,2,2011-11-20 11:21:00,1.86,13412,United Kingdom,3.72,2011-11,2011-11-20
541744,22580,ADVENT CALENDAR GINGHAM SACK,2,2011-05-31 10:30:00,3.04,13034,Spain,6.08,2011-05,2011-05-31
537965,22697,GREEN REGENCY TEACUP AND SAUCER,4,2011-02-09 10:10:00,4.08,12565,United Kingdom,16.32,2011-02,2011-02-09
547339,23300,GARDENERS KNEELING PAD CUP OF TEA,5,2011-10-29 07:28:00,3.32,13749,United Kingdom,16.6,2011-10,2011-10-29
548960,23356,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-06-26 09:33:00,6.55,13965,France,6.55,2011-06,2011-06-26
549297,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-06 09:22:00,13.23,14005,United Kingdom,13.23,2010-12,2010-12-06
546348,47566,PARTY BUNTING,4,2011-10-25 16:06:00,5.66,13631,United Kingdom,22.64,2011-10,2011-10-25
548805,23356,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-08-22 19:11:00,4.38,13938,United Kingdom,26.28,2011-08,2011-08-22
543905,22629,SPACEBOY LUNCH BOX,4,2011-04-28 11:59:00,2.47,13324,United Kingdom,9.88,2011-04,2011-04-28
546948,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,4,2011-11-19 18:50:00,1.54,13712,United Kingdom,6.16,2011-11,2011-11-19
549094,22310,IVORY KNITTED MUG COSY,1,2011-10-12 12:10:00,2.12,13975,United Kingdom,2.12,2011-10,2011-10-12
543787,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,10,2011-01-04 12:22:00,1.22,13311,United Kingdom,12.2,2011-01,2011-01-04
539773,23356,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-07-01 10:02:00,7.14,12786,United Kingdom,42.84,2011-07,2011-07-01
541340,22386,JUMBO BAG PINK POLKADOT,7,2011-09-13 19:28:00,2.85,12986,United Kingdom,19.95,2011-09,2011-09-13
549807,23355,HOT WATER BOTTLE KEEP CALM,1,2011-04-03 08:52:00,7.69,14068,Germany,7.69,2011-04,2011-04-03
550390,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2010-12-01 19:25:00,2.08,14148,United Kingdom,2.08,2010-12,2010-12-01
551670,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-09-03 08:34:00,7.71,14336,United Kingdom,23.13,2011-09,2011-09-03
540704,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-06-25 07:35:00,4.34,12901,United Kingdom,8.68,2011-06,2011-06-25
538766,22386,JUMBO BAG PINK POLKADOT,1,2011-07-20 09:15:00,2.32,12661,United Kingdom,2.32,2011-07,2011-07-20
537452,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-08-31 13:34:00,4.3,12493,United Kingdom,17.2,2011-08,2011-08-31
550710,22552,PLASTERS IN TIN STRONGMAN,1,2011-04-20 17:15:00,1.63,14212,United Kingdom,1.63,2011-04,2011-04-20
546343,22470,HEART OF WICKER LARGE,3,2011-11-09 16:12:00,3.57,13631,United Kingdom,10.71,2011-11,2011-11-09
545172,22423,REGENCY CAKESTAND 3 TIER,2,2011-09-24 14:12:00,12.14,13470,United Kingdom,24.28,2011-09,2011-09-24
546995,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-11-10 17:32:00,1.71,13715,United Kingdom,3.42,2011-11,2011-11-10
548332,23356,HOT WATER BOTTLE TEA AND SYMPATHY,3,2011-06-03 19:03:00,5.79,13871,Australia,17.37,2011-06,2011-06-03
544486,22993,SET OF 4 PANTRY JELLY MOULDS,5,2011-04-19 13:46:00,1.59,13396,Portugal,7.95,2011-04,2011-04-19
537298,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2010-12-06 11:39:00,2.5,12468,United Kingdom,5.0,2010-12,2010-12-06
549594,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2011-10-19 11:42:00,1.71,14051,United Kingdom,17.1,2011-10,2011-10-19
543834,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-08-22 07:21:00,2.59,13313,United Kingdom,2.59,2011-08,2011-08-22
539458,22492,MINI PAINT SET VINTAGE,4,2011-08-17 17:17:00,0.81,12743,Norway,3.24,2011-08,2011-08-17
543417,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-09-25 11:16:00,1.55,13260,Germany,3.1,2011-09,2011-09-25
542792,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-10-07 10:26:00,7.6,13169,United Kingdom,45.6,2011-10,2011-10-07
