InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
549889,47566,PARTY BUNTING,1,2011-07-27 12:46:00,5.48,14073.0,United Kingdom
543963,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-09-18 16:32:00,4.71,13336.0,United Kingdom
547358,23356,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-03-05 08:50:00,6.95,13749.0,United Kingdom
543304,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-06-04 14:50:00,3.81,13244.0,United Kingdom
544341,22310,IVORY KNITTED MUG COSY,2,2011-07-28 07:06:00,1.79,13390.0,United Kingdom
537535,22745,POPPY'S PLAYHOUSE BEDROOM,3,2011-08-07 11:18:00,2.14,12501.0,United Kingdom
550133,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-08-19 12:39:00,1.85,14109.0,United Kingdom
550079,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-09-29 18:55:00,1.34,14100.0,United Kingdom
539013,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2011-09-15 18:54:00,3.2,12690.0,Belgium
544020,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-10-25 11:39:00,1.28,13339.0,Germany
538599,21175,GIN + TONIC DIET METAL SIGN,2,2011-10-19 11:36:00,2.62,12646.0,United Kingdom
547457,22632,HAND WARMER RED POLKA DOT,1,2011-11-15 13:55:00,2.72,13763.0,United Kingdom
537799,22383,LUNCH BAG SUKI DESIGN,3,2011-07-29 13:24:00,1.72,12545.0,United Kingdom
C537971,22467,GUMBALL COAT RACK,-10,2011-04-14 10:02:00,3.71,12565.0,United Kingdom
551343,22467,GUMBALL COAT RACK,4,2011-04-22 10:23:00,2.48,14302.0,United Kingdom
C551349,22580,ADVENT CALENDAR GINGHAM SACK,-2,2011-08-01 14:35:00,4.02,14304.0,Australia
539766,22993,SET OF 4 PANTRY JELLY MOULDS,13,2011-08-02 19:40:00,1.74,12786.0,United Kingdom
541050,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-05-10 18:47:00,5.63,12946.0,Spain
547355,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-08-06 15:04:00,6.61,13749.0,United Kingdom
537445,22629,SPACEBOY LUNCH BOX,5,2011-11-29 19:01:00,1.87,12493.0,United Kingdom
540115,22470,HEART OF WICKER LARGE,3,2011-10-13 18:05:00,2.89,12832.0,Spain
551377,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-08-21 09:19:00,3.96,,United Kingdom
537433,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-09-19 15:22:00,1.97,12491.0,United Kingdom
540677,21175,GIN + TONIC DIET METAL SIGN,4,2011-10-02 13:41:00,2.91,12900.0,United Kingdom
547473,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-06-07 15:39:00,3.0,13763.0,United Kingdom
544106,22745,POPPY'S PLAYHOUSE BEDROOM,5,2011-02-10 16:56:00,2.09,13345.0,Germany
539239,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2011-09-25 09:33:00,2.01,12714.0,United Kingdom
547236,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-06-27 13:56:00,3.37,13740.0,United Kingdom
539827,22386,JUMBO BAG PINK POLKADOT,2,2011-12-07 19:34:00,2.1,12788.0,United Kingdom
539295,22745,POPPY'S PLAYHOUSE BEDROOM,3,2011-07-10 10:38:00,2.18,12722.0,United Kingdom
544292,22386,JUMBO BAG PINK POLKADOT,2,2011-05-21 08:02:00,1.94,13385.0,United Kingdom
549559,23298,SPOTTY BUNNY DOORSTOP,3,2011-02-08 07:32:00,5.65,14047.0,United Kingdom
544469,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,7,2011-10-20 09:44:00,2.68,13395.0,USA
551003,23084,RABBIT NIGHT LIGHT,2,2011-05-05 09:57:00,1.56,14258.0,United Kingdom
546590,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-08-03 17:21:00,2.35,13662.0,United Kingdom
539407,10002,INFLATABLE POLITICAL GLOBE,2,2011-08-29 08:42:00,0.91,12737.0,United Kingdom
C550834,84406B,CREAM CUPID HEARTS COAT HANGER,-1,2011-10-07 18:15:00,4.13,14233.0,United Kingdom
537021,22629,SPACEBOY LUNCH BOX,2,2011-08-07 08:23:00,2.77,12422.0,United Kingdom
537800,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,28,2011-09-03 16:02:00,2.32,12545.0,United Kingdom
547154,10002,INFLATABLE POLITICAL GLOBE,2,2011-03-28 09:11:00,0.95,13735.0,United Kingdom
549092,10002,INFLATABLE POLITICAL GLOBE,3,2011-09-12 14:40:00,0.97,13975.0,United Kingdom
549173,23301,GARDENERS KNEELING PAD KEEP CALM,5,2011-09-25 19:54:00,2.3,13980.0,United Kingdom
551618,47566,PARTY BUNTING,1,2011-06-28 16:13:00,4.69,14331.0,United Kingdom
547470,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-11-05 18:31:00,3.15,13763.0,United Kingdom
545451,47566,PARTY BUNTING,1,2011-07-25 07:19:00,7.7,13505.0,United Kingdom
540408,23301,GARDENERS KNEELING PAD KEEP CALM,3,2011-11-14 10:28:00,2.86,12863.0,United Kingdom
536952,22632,HAND WARMER RED POLKA DOT,1,2011-01-28 10:22:00,2.31,12417.0,United Kingdom
536893,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-04-03 07:49:00,1.44,12415.0,France
549127,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-10-07 16:12:00,2.24,13979.0,United Kingdom
547218,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-08 17:59:00,6.6,13738.0,United Kingdom
538371,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-09-26 14:28:00,2.36,12622.0,United Kingdom
543735,23356,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-05-23 07:18:00,4.5,13305.0,United Kingdom
545527,22386,JUMBO BAG PINK POLKADOT,2,2011-06-02 13:42:00,1.9,13506.0,Portugal
542764,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-11-06 19:35:00,7.2,13161.0,United Kingdom
544848,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-05-23 16:38:00,1.92,13440.0,United Kingdom
543518,22310,IVORY KNITTED MUG COSY,2,2011-08-17 15:55:00,1.85,13271.0,United Kingdom
541536,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-05-12 08:27:00,1.88,13004.0,United Kingdom
547989,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-11-04 08:22:00,1.28,13825.0,Spain
543306,22552,PLASTERS IN TIN STRONGMAN,6,2011-08-01 07:17:00,1.84,13244.0,United Kingdom
544041,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-08-04 09:19:00,4.45,,United Kingdom
546121,22632,HAND WARMER RED POLKA DOT,3,2011-03-11 13:40:00,1.91,13601.0,United Kingdom
545136,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-03-16 17:56:00,3.5,13467.0,United Kingdom
543907,47566,PARTY BUNTING,6,2011-07-11 09:28:00,6.34,13324.0,United Kingdom
543237,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2011-09-13 11:43:00,1.41,13232.0,Spain
543668,22629,SPACEBOY LUNCH BOX,3,2011-09-04 07:35:00,1.65,13291.0,United Kingdom
544810,22633,HAND WARMER UNION JACK,2,2011-06-06 15:59:00,1.73,13437.0,United Kingdom
549539,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-06-05 19:09:00,0.0,14044.0,Belgium
551504,23355,HOT WATER BOTTLE KEEP CALM,2,2011-03-02 16:08:00,6.06,14323.0,United Kingdom
540092,23298,SPOTTY BUNNY DOORSTOP,3,2011-10-23 08:58:00,5.77,12831.0,United Kingdom
545435,21176,CHOCOLATE HOT WATER BOTTLE,3,2011-04-15 14:39:00,6.78,13501.0,France
545487,22383,LUNCH BAG SUKI DESIGN,1,2011-09-01 17:46:00,2.24,13505.0,United Kingdom
537815,22469,HEART OF WICKER SMALL,10,2011-07-23 16:55:00,1.61,12546.0,United Kingdom
538484,22467,GUMBALL COAT RACK,1,2011-11-20 11:09:00,2.12,12638.0,United Kingdom
541549,22632,HAND WARMER RED POLKA DOT,2,2011-10-29 19:55:00,1.42,13007.0,Germany
537654,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-05-18 15:01:00,2.63,12527.0,United Kingdom
546978,22629,SPACEBOY LUNCH BOX,1,2011-03-16 19:01:00,2.37,13712.0,United Kingdom
550496,22467,GUMBALL COAT RACK,4,2011-07-16 16:45:00,1.84,14172.0,United Kingdom
C540371,23300,GARDENERS KNEELING PAD CUP OF TEA,-1,2010-12-21 18:17:00,2.44,12863.0,United Kingdom
542913,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-11-15 14:59:00,4.25,13189.0,United Kingdom
540190,47566,PARTY BUNTING,3,2011-09-07 10:41:00,5.47,12842.0,United Kingdom
549019,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-09-09 07:48:00,3.64,13968.0,United Kingdom
547351,22580,ADVENT CALENDAR GINGHAM SACK,4,2011-11-15 11:11:00,4.38,13749.0,United Kingdom
548939,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-07-09 16:14:00,1.6,13965.0,France
543168,22722,SET OF 6 SOLDIER SKITTLES,2,2011-06-30 08:56:00,5.83,13221.0,United Kingdom
538084,22551,PLASTERS IN TIN SPACEBOY,1,2011-09-18 19:40:00,1.31,12581.0,United Kingdom
541763,21928,JUMBO BAG WOODLAND ANIMALS,1,2011-07-04 10:37:00,2.23,13034.0,Spain
537497,22580,ADVENT CALENDAR GINGHAM SACK,5,2011-11-16 08:12:00,3.0,12496.0,United Kingdom
541398,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-04-21 16:38:00,2.77,12992.0,Germany
548764,23355,HOT WATER BOTTLE KEEP CALM,3,2011-03-30 14:45:00,4.92,13931.0,United Kingdom
546192,21928,JUMBO BAG WOODLAND ANIMALS,4,2011-03-03 13:45:00,2.33,13609.0,Netherlands
542764,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2011-11-06 19:35:00,4.23,13161.0,United Kingdom
539966,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-02-11 11:52:00,1.43,12812.0,United Kingdom
551350,22383,LUNCH BAG SUKI DESIGN,11,2011-10-14 12:04:00,2.11,14304.0,Australia
540212,22467,GUMBALL COAT RACK,5,2011-03-11 11:17:00,3.19,12846.0,United Kingdom
537471,21928,JUMBO BAG WOODLAND ANIMALS,2,2011-07-31 17:49:00,2.34,12494.0,United Kingdom
543485,22469,HEART OF WICKER SMALL,4,2011-10-30 12:52:00,1.81,13266.0,United Kingdom
547884,22423,REGENCY CAKESTAND 3 TIER,1,2011-03-25 10:21:00,11.25,13807.0,United Kingdom
539291,22469,HEART OF WICKER SMALL,1,2010-12-30 18:38:00,1.88,12722.0,United Kingdom
545905,23355,HOT WATER BOTTLE KEEP CALM,5,2011-01-24 09:37:00,4.27,13577.0,United Kingdom
543692,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,2011-06-11 11:51:00,2.79,13295.0,United Kingdom
546097,22722,SET OF 6 SOLDIER SKITTLES,4,2011-11-06 17:17:00,5.7,13600.0,United Kingdom
550216,22467,GUMBALL COAT RACK,14,2011-08-30 07:52:00,2.55,14124.0,United Kingdom
551352,22697,GREEN REGENCY TEACUP AND SAUCER,5,2011-05-13 16:09:00,4.08,14304.0,Australia
542792,22551,PLASTERS IN TIN SPACEBOY,4,2011-10-07 10:26:00,1.82,13169.0,United Kingdom
C539645,21175,GIN + TONIC DIET METAL SIGN,-10,2010-12-01 19:26:00,1.8,12774.0,United Kingdom
547572,22629,SPACEBOY LUNCH BOX,11,2011-01-21 17:51:00,2.21,13771.0,United Kingdom
548737,22629,SPACEBOY LUNCH BOX,1,2011-10-29 15:29:00,2.48,13929.0,Canada
546995,23301,GARDENERS KNEELING PAD KEEP CALM,3,2011-11-10 17:32:00,3.36,13715.0,United Kingdom
543053,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,11,2011-07-18 18:34:00,3.52,13204.0,Japan
542921,22632,HAND WARMER RED POLKA DOT,1,2011-10-15 09:17:00,2.2,13189.0,United Kingdom
541755,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-08-01 19:54:00,3.17,13034.0,Spain
550001,22492,MINI PAINT SET VINTAGE,3,2011-11-19 18:34:00,0.57,14085.0,United Kingdom
C550949,22745,POPPY'S PLAYHOUSE BEDROOM,-2,2010-12-01 13:40:00,1.56,,United Kingdom
545485,22467,GUMBALL COAT RACK,3,2011-05-12 18:43:00,3.72,13505.0,United Kingdom
551362,22551,PLASTERS IN TIN SPACEBOY,3,2011-06-06 18:17:00,2.11,14304.0,Australia
549556,22467,GUMBALL COAT RACK,5,2011-07-25 18:40:00,3.12,14047.0,United Kingdom
550006,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-09-29 11:51:00,2.88,14085.0,United Kingdom
541324,22467,GUMBALL COAT RACK,3,2011-03-14 18:50:00,3.53,12986.0,United Kingdom
546331,22551,PLASTERS IN TIN SPACEBOY,1,2011-11-02 17:51:00,2.2,13631.0,United Kingdom
544266,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-08-10 12:21:00,2.77,13378.0,United Kingdom
536882,21928,JUMBO BAG WOODLAND ANIMALS,4,2011-08-20 07:31:00,2.47,12415.0,France
550827,21928,JUMBO BAG WOODLAND ANIMALS,4,2011-06-19 18:18:00,2.63,,United Kingdom
547900,22580,ADVENT CALENDAR GINGHAM SACK,8,2011-08-13 17:36:00,3.22,13809.0,France
545040,21175,GIN + TONIC DIET METAL SIGN,3,2011-08-11 17:09:00,2.35,13454.0,United Kingdom
551688,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-12-14 09:37:00,2.24,14338.0,United Kingdom
547409,47566,PARTY BUNTING,5,2011-10-30 11:00:00,4.98,13756.0,United Kingdom
546178,22629,SPACEBOY LUNCH BOX,3,2011-03-11 07:12:00,2.13,13609.0,Netherlands
549931,22632,HAND WARMER RED POLKA DOT,1,2011-05-30 07:54:00,1.46,14076.0,United Kingdom
541761,22467,GUMBALL COAT RACK,1,2011-01-23 17:40:00,2.74,,Spain
538955,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2011-11-12 14:56:00,3.51,12689.0,United Kingdom
547159,22467,GUMBALL COAT RACK,1,2011-06-14 11:14:00,3.19,13735.0,United Kingdom
551214,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-10-18 19:22:00,3.34,14280.0,United Kingdom
543541,22386,JUMBO BAG PINK POLKADOT,3,2011-07-09 12:50:00,2.7,13272.0,United Kingdom
540679,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2011-10-17 17:25:00,1.8,12900.0,United Kingdom
542516,47566,PARTY BUNTING,4,2011-08-23 10:56:00,7.77,13130.0,United Kingdom
538608,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-09-11 10:39:00,2.57,12646.0,United Kingdom
546888,22993,SET OF 4 PANTRY JELLY MOULDS,5,2011-09-10 10:50:00,1.54,13707.0,United Kingdom
540692,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-05-07 18:38:00,3.06,,United Kingdom
C544084,23298,SPOTTY BUNNY DOORSTOP,-1,2011-06-11 13:22:00,6.86,,United Kingdom
542924,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2011-09-21 13:14:00,4.2,13189.0,United Kingdom
550578,22633,HAND WARMER UNION JACK,4,2011-03-30 12:24:00,1.78,14186.0,United Kingdom
548958,23301,GARDENERS KNEELING PAD KEEP CALM,3,2011-04-14 18:27:00,2.83,13965.0,France
539625,22469,HEART OF WICKER SMALL,1,2011-11-28 17:42:00,1.67,12771.0,United Kingdom
545722,22386,JUMBO BAG PINK POLKADOT,1,2011-01-14 12:17:00,2.41,13552.0,United Kingdom
544813,23301,GARDENERS KNEELING PAD KEEP CALM,2,2011-08-20 10:32:00,2.28,13439.0,United Kingdom
C549999,22623,BOX OF VINTAGE JIGSAW BLOCKS,-18,2011-09-19 16:40:00,4.44,14085.0,United Kingdom
537970,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-09-08 07:05:00,3.94,12565.0,United Kingdom
546256,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-08-30 07:47:00,7.29,13624.0,United Kingdom
546176,22470,HEART OF WICKER LARGE,2,2011-07-01 08:01:00,3.26,13609.0,Netherlands
538144,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-06-02 09:59:00,0.9,12586.0,United Kingdom
541794,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-10-22 13:29:00,2.48,13034.0,Spain
536931,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,3,2011-05-30 18:23:00,1.67,12415.0,France
543284,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-05-03 08:15:00,2.18,13241.0,United Kingdom
546625,22469,HEART OF WICKER SMALL,1,2011-11-20 17:02:00,1.94,13662.0,United Kingdom
545748,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-09-20 15:27:00,1.94,13555.0,United Kingdom
546142,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2010-12-26 16:39:00,4.69,13603.0,United Kingdom
537124,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-02-19 07:24:00,2.88,12429.0,United Kingdom
539838,22386,JUMBO BAG PINK POLKADOT,3,2011-09-01 16:49:00,1.99,,United Kingdom
548232,21176,CHOCOLATE HOT WATER BOTTLE,3,2011-11-17 11:01:00,4.54,13853.0,United Kingdom
537441,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-08-16 07:13:00,2.63,12493.0,United Kingdom
537723,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-09-13 16:02:00,1.4,12535.0,United Kingdom
547353,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,9,2011-04-09 14:26:00,1.84,13749.0,United Kingdom
548552,22629,SPACEBOY LUNCH BOX,2,2011-10-25 17:38:00,2.05,13901.0,Switzerland
544897,22469,HEART OF WICKER SMALL,1,2011-11-16 08:03:00,1.99,13443.0,United Kingdom
548698,22386,JUMBO BAG PINK POLKADOT,4,2011-10-13 07:56:00,1.89,13924.0,United Kingdom
547002,22745,POPPY'S PLAYHOUSE BEDROOM,3,2011-07-02 18:49:00,2.99,13715.0,United Kingdom
543898,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-02-10 14:45:00,4.61,13324.0,United Kingdom
536657,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-07-03 17:22:00,8.18,12387.0,United Kingdom
543573,22467,GUMBALL COAT RACK,1,2011-06-28 12:53:00,3.0,13273.0,United Kingdom
541953,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-10-23 14:06:00,1.31,13054.0,United Kingdom
548073,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-06-29 14:22:00,7.95,13834.0,United Kingdom
545558,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-07-09 14:35:00,3.13,13513.0,United Kingdom
543895,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-04-13 17:15:00,4.84,13324.0,United Kingdom
546753,22552,PLASTERS IN TIN STRONGMAN,8,2011-02-09 14:51:00,1.79,13684.0,United Kingdom
544623,22659,LUNCH BAG CARS BLUE,1,2011-05-04 10:47:00,2.08,13412.0,United Kingdom
538720,23300,GARDENERS KNEELING PAD CUP OF TEA,2,2011-10-30 19:26:00,1.8,12658.0,United Kingdom
550883,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-10 14:52:00,14.51,14235.0,France
541179,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-09-06 15:26:00,4.9,12962.0,United Kingdom
547526,10002,INFLATABLE POLITICAL GLOBE,8,2011-06-06 11:43:00,0.78,13769.0,Denmark
547295,23298,SPOTTY BUNNY DOORSTOP,5,2011-09-24 08:58:00,5.47,,Switzerland
542813,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-03-22 11:31:00,3.41,13172.0,United Kingdom
548079,71053,WHITE METAL LANTERN,7,2011-09-30 17:01:00,3.78,13834.0,United Kingdom
545673,23298,SPOTTY BUNNY DOORSTOP,4,2011-05-01 07:00:00,4.86,13540.0,United Kingdom
541349,23356,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-09-08 13:10:00,6.18,12986.0,United Kingdom
540284,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-02-23 18:43:00,3.24,12854.0,United Kingdom
539269,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-08-11 17:18:00,1.9,12720.0,United Kingdom
537981,23355,HOT WATER BOTTLE KEEP CALM,1,2011-06-27 07:02:00,6.47,12565.0,United Kingdom
C545333,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-3,2011-02-03 09:27:00,3.85,13492.0,United Kingdom
537729,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-10 16:43:00,15.62,12535.0,United Kingdom
539262,22552,PLASTERS IN TIN STRONGMAN,10,2011-09-11 13:49:00,1.89,12720.0,United Kingdom
547156,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2011-11-22 12:39:00,5.38,13735.0,United Kingdom
549119,22745,POPPY'S PLAYHOUSE BEDROOM,7,2011-06-10 11:23:00,1.73,13978.0,United Kingdom
541280,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-06-20 07:48:00,3.81,12981.0,Germany
550798,47566,PARTY BUNTING,2,2011-05-15 12:05:00,7.21,14233.0,United Kingdom
551117,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-05-03 09:42:00,1.95,14270.0,United Kingdom
541834,22382,LUNCH BAG SPACEBOY DESIGN,1,2010-12-20 14:22:00,2.09,13041.0,United Kingdom
547611,22697,GREEN REGENCY TEACUP AND SAUCER,14,2011-08-25 19:11:00,3.88,13774.0,Spain
545172,22632,HAND WARMER RED POLKA DOT,8,2011-09-24 14:12:00,2.0,13470.0,United Kingdom
542561,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-08-03 16:53:00,3.23,13132.0,United Kingdom
551441,21176,CHOCOLATE HOT WATER BOTTLE,3,2011-12-08 07:49:00,4.66,14315.0,United Kingdom
551216,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-11-05 19:01:00,1.7,14280.0,United Kingdom
548365,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-09-07 07:27:00,1.41,13874.0,United Kingdom
543529,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-09-05 14:01:00,4.01,13272.0,United Kingdom
539322,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-04-09 14:44:00,4.61,12727.0,United Kingdom
539317,23301,GARDENERS KNEELING PAD KEEP CALM,3,2010-12-07 07:12:00,2.37,12726.0,United Kingdom
543316,22633,HAND WARMER UNION JACK,7,2011-10-01 12:30:00,1.68,13250.0,United Kingdom
548999,22310,IVORY KNITTED MUG COSY,4,2011-06-30 12:06:00,1.95,13968.0,United Kingdom
544449,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-02-22 12:15:00,3.73,13395.0,USA
542428,23084,RABBIT NIGHT LIGHT,6,2011-08-28 17:06:00,2.15,13117.0,United Kingdom
551646,47566,PARTY BUNTING,4,2011-10-19 16:23:00,4.5,14332.0,United Kingdom
537864,22552,PLASTERS IN TIN STRONGMAN,1,2011-11-26 07:21:00,1.81,12552.0,United Kingdom
539236,22383,LUNCH BAG SUKI DESIGN,1,2011-05-06 19:30:00,2.29,12714.0,United Kingdom
551366,23356,HOT WATER BOTTLE TEA AND SYMPATHY,9,2010-12-12 12:40:00,6.98,14304.0,Australia
538795,22470,HEART OF WICKER LARGE,5,2011-06-27 14:07:00,2.76,12667.0,United Kingdom
550450,22551,PLASTERS IN TIN SPACEBOY,1,2011-08-10 08:05:00,1.7,14160.0,United Kingdom
546480,22659,LUNCH BAG CARS BLUE,2,2011-11-10 15:27:00,2.52,13653.0,United Kingdom
543990,22492,MINI PAINT SET VINTAGE,1,2011-05-28 07:32:00,0.78,13339.0,Germany
546346,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-07-15 17:59:00,8.68,13631.0,United Kingdom
549722,22467,GUMBALL COAT RACK,4,2011-05-11 07:58:00,3.86,14066.0,United Kingdom
551389,22698,PINK REGENCY TEACUP AND SAUCER,5,2011-11-21 10:01:00,2.83,14310.0,United Kingdom
548174,21175,GIN + TONIC DIET METAL SIGN,3,2011-11-19 18:16:00,2.11,13848.0,United Kingdom
544065,23084,RABBIT NIGHT LIGHT,2,2011-11-11 12:51:00,2.1,13344.0,United Kingdom
548303,22629,SPACEBOY LUNCH BOX,2,2011-11-24 14:12:00,1.98,13865.0,Spain
540674,71053,WHITE METAL LANTERN,3,2011-01-30 14:04:00,5.35,12900.0,United Kingdom
543496,21232,STRAWBERRY CERAMIC TRINKET BOX,6,2011-11-25 19:29:00,1.24,13271.0,United Kingdom
539765,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-09-04 08:39:00,3.0,12786.0,United Kingdom
544316,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2011-04-09 16:26:00,3.19,13388.0,United Kingdom
547826,23298,SPOTTY BUNNY DOORSTOP,2,2011-08-23 17:14:00,6.17,13803.0,United Kingdom
539336,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-09-22 12:29:00,2.05,,United Kingdom
545970,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-11-23 07:56:00,3.2,13581.0,United Kingdom
551622,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2011-07-13 08:20:00,3.55,14331.0,United Kingdom
550856,84406B,CREAM CUPID HEARTS COAT HANGER,7,2011-01-16 07:18:00,3.68,14235.0,France
541029,22386,JUMBO BAG PINK POLKADOT,2,2010-12-13 13:01:00,1.98,12945.0,United Kingdom
541196,21175,GIN + TONIC DIET METAL SIGN,1,2011-06-04 13:32:00,2.82,12962.0,United Kingdom
550184,22310,IVORY KNITTED MUG COSY,1,2011-10-02 09:07:00,1.74,14120.0,United Kingdom
542925,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-05-16 19:38:00,3.38,13189.0,United Kingdom
538483,22552,PLASTERS IN TIN STRONGMAN,4,2011-06-03 11:08:00,1.37,12638.0,United Kingdom
546962,22423,REGENCY CAKESTAND 3 TIER,2,2011-01-29 19:58:00,17.29,13712.0,United Kingdom
550855,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-05-28 10:17:00,4.64,14235.0,France
539475,22632,HAND WARMER RED POLKA DOT,3,2011-09-24 13:35:00,2.74,12743.0,Norway
551690,23356,HOT WATER BOTTLE TEA AND SYMPATHY,3,2011-08-14 07:24:00,4.68,14338.0,United Kingdom
551189,22423,REGENCY CAKESTAND 3 TIER,2,2011-02-19 18:38:00,19.85,14279.0,United Kingdom
547984,10002,INFLATABLE POLITICAL GLOBE,3,2011-09-26 09:20:00,0.82,13825.0,Spain
549734,47566,PARTY BUNTING,1,2011-08-20 18:04:00,6.99,14066.0,United Kingdom
550759,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-11-08 10:50:00,3.07,,United Kingdom
547206,21175,GIN + TONIC DIET METAL SIGN,4,2011-11-08 10:54:00,3.29,13738.0,United Kingdom
550369,22659,LUNCH BAG CARS BLUE,5,2011-04-13 09:49:00,1.97,14147.0,United Kingdom
