InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
530621,SKU-008,Yoga Mat,1,2024-06-05 13:48:00,21.93,10042.0,Germany,21.93
530621,SKU-004,Reusable Bottle,1,2024-10-11 10:58:00,14.69,10038.0,Portugal,14.69
530622,SKU-007,Desk Lamp,1,2024-07-26 08:14:00,31.17,10174.0,Netherlands,31.17
530622,SKU-004,Reusable Bottle,3,2024-03-04 19:08:00,17.03,10001.0,United Kingdom,51.09
530622,SKU-004,Reusable Bottle,2,2024-09-18 19:01:00,15.95,10159.0,United Kingdom,31.9
530623,SKU-010,Bluetooth Speaker,2,2024-03-15 16:10:00,41.11,10070.0,Netherlands,82.22
530623,SKU-002,Organic Green Tea,2,2025-01-16 13:45:00,7.87,10083.0,Portugal,15.74
530623,SKU-011,Cotton Tote Bag,1,2024-08-09 20:02:00,9.69,10148.0,France,9.69
530624,SKU-007,Desk Lamp,1,2024-09-07 22:40:00,34.66,10071.0,Portugal,34.66
530624,SKU-005,Notebook A5,1,2024-12-28 20:34:00,5.81,10080.0,Portugal,5.81
530624,SKU-010,Bluetooth Speaker,1,2025-01-15 08:38:00,46.99,10089.0,Germany,46.99
530625,SKU-001,Premium Coffee Beans,1,2024-12-09 18:06:00,11.75,10040.0,Spain,11.75
530625,SKU-011,Cotton Tote Bag,1,2024-12-06 21:01:00,9.89,10178.0,Netherlands,9.89
530625,SKU-001,Premium Coffee Beans,4,2024-08-15 19:07:00,13.34,10090.0,Italy,53.36
530626,SKU-007,Desk Lamp,1,2024-06-23 15:24:00,33.71,10007.0,Spain,33.71
530626,SKU-002,Organic Green Tea,1,2024-08-14 16:16:00,9.03,10023.0,United Kingdom,9.03
530626,SKU-008,Yoga Mat,1,2024-04-09 19:09:00,27.24,10128.0,Germany,27.24
530627,SKU-004,Reusable Bottle,3,2025-01-04 19:43:00,16.4,10047.0,Portugal,49.2
530627,SKU-011,Cotton Tote Bag,3,2024-11-26 08:19:00,10.39,10032.0,Germany,31.17
530627,SKU-007,Desk Lamp,1,2024-05-03 18:06:00,32.36,10063.0,United Kingdom,32.36
530628,SKU-011,Cotton Tote Bag,1,2024-08-31 16:17:00,9.81,10106.0,Netherlands,9.81
530628,SKU-010,Bluetooth Speaker,4,2024-05-23 17:44:00,44.79,10116.0,Spain,179.16
530628,SKU-003,Ceramic Mug,2,2024-11-11 14:53:00,8.16,10028.0,Italy,16.32
530629,SKU-002,Organic Green Tea,6,2024-03-29 16:46:00,8.93,10051.0,Germany,53.58
530629,SKU-010,Bluetooth Speaker,4,2024-09-14 09:18:00,48.03,10008.0,Italy,192.12
530629,SKU-002,Organic Green Tea,1,2024-03-10 20:06:00,9.52,10149.0,Italy,9.52
530630,SKU-008,Yoga Mat,1,2024-08-29 11:38:00,25.19,10057.0,France,25.19
530630,SKU-004,Reusable Bottle,1,2024-03-05 20:16:00,15.08,10004.0,France,15.08
530630,SKU-009,Running Socks,8,2024-10-13 11:22:00,6.49,10160.0,Portugal,51.92
530631,SKU-012,Phone Stand,1,2024-05-18 14:18:00,13.0,10161.0,United Kingdom,13.0
530631,SKU-003,Ceramic Mug,2,2024-11-05 08:35:00,6.84,10135.0,Spain,13.68
530631,SKU-008,Yoga Mat,2,2024-06-14 22:13:00,24.23,10040.0,Spain,48.46
530632,SKU-012,Phone Stand,3,2024-08-26 22:30:00,12.63,10140.0,Germany,37.89
530632,SKU-006,Wireless Charger,2,2024-06-17 11:00:00,22.18,10149.0,Italy,44.36
530632,SKU-001,Premium Coffee Beans,1,2024-07-03 18:05:00,12.29,10057.0,France,12.29
530633,SKU-002,Organic Green Tea,4,2024-04-24 21:36:00,9.18,10083.0,Portugal,36.72
530633,SKU-011,Cotton Tote Bag,1,2025-02-05 15:09:00,10.32,10125.0,United Kingdom,10.32
530633,SKU-002,Organic Green Tea,2,2024-06-28 20:32:00,9.12,10068.0,Portugal,18.24
530634,SKU-002,Organic Green Tea,3,2024-08-24 19:46:00,9.0,10005.0,Spain,27.0
530634,SKU-002,Organic Green Tea,2,2024-11-27 22:16:00,8.66,10040.0,Spain,17.32
530634,SKU-011,Cotton Tote Bag,1,2025-01-19 11:29:00,10.14,10111.0,Germany,10.14
530635,SKU-005,Notebook A5,3,2024-08-14 12:29:00,5.17,10149.0,Italy,15.51
530635,SKU-001,Premium Coffee Beans,3,2024-06-17 09:52:00,13.3,10072.0,France,39.900000000000006
530635,SKU-003,Ceramic Mug,1,2024-10-15 21:02:00,6.92,10144.0,Spain,6.92
530636,SKU-005,Notebook A5,3,2024-04-21 13:51:00,5.23,10020.0,Spain,15.69
530636,SKU-011,Cotton Tote Bag,1,2025-03-17 13:27:00,11.33,10150.0,Netherlands,11.33
530636,SKU-012,Phone Stand,1,2024-11-03 09:06:00,11.65,10048.0,France,11.65
530637,SKU-001,Premium Coffee Beans,2,2024-03-03 08:54:00,14.42,10019.0,Spain,28.84
530637,SKU-003,Ceramic Mug,1,2024-05-28 18:41:00,8.21,10027.0,Italy,8.21
530637,SKU-003,Ceramic Mug,3,2024-08-10 13:22:00,7.09,10126.0,Portugal,21.27
530638,SKU-008,Yoga Mat,1,2024-09-20 17:17:00,25.39,10043.0,France,25.39
530638,SKU-012,Phone Stand,5,2024-05-25 09:23:00,13.13,10046.0,Spain,65.65
530638,SKU-006,Wireless Charger,1,2024-07-23 10:07:00,23.18,10003.0,Italy,23.18
530639,SKU-007,Desk Lamp,1,2024-08-15 14:29:00,34.12,10103.0,Netherlands,34.12
530639,SKU-005,Notebook A5,3,2024-06-25 21:24:00,5.68,10125.0,United Kingdom,17.04
530639,SKU-012,Phone Stand,1,2024-09-03 21:30:00,11.25,10106.0,Netherlands,11.25
530640,SKU-007,Desk Lamp,1,2024-04-24 18:56:00,33.73,10028.0,Italy,33.73
530640,SKU-003,Ceramic Mug,6,2024-11-12 09:08:00,6.57,10123.0,Spain,39.42
530640,SKU-012,Phone Stand,4,2024-08-23 19:03:00,12.03,10154.0,France,48.12
530641,SKU-003,Ceramic Mug,2,2025-01-26 09:26:00,6.63,10174.0,Netherlands,13.26
530641,SKU-010,Bluetooth Speaker,1,2024-09-29 15:51:00,49.68,10035.0,Portugal,49.68
530641,SKU-010,Bluetooth Speaker,1,2024-03-17 18:28:00,49.51,10178.0,Netherlands,49.51
530642,SKU-003,Ceramic Mug,1,2024-09-05 17:24:00,7.82,10107.0,Italy,7.82
530642,SKU-006,Wireless Charger,1,2024-07-14 17:01:00,26.18,10137.0,Germany,26.18
530642,SKU-011,Cotton Tote Bag,1,2024-07-06 22:53:00,10.72,10123.0,Spain,10.72
530643,SKU-012,Phone Stand,1,2024-09-14 22:08:00,11.18,10044.0,France,11.18
530643,SKU-008,Yoga Mat,1,2024-10-19 22:31:00,23.3,10113.0,Italy,23.3
530643,SKU-002,Organic Green Tea,1,2025-02-12 22:26:00,9.49,10000.0,Italy,9.49
530644,SKU-008,Yoga Mat,2,2024-10-05 08:04:00,27.43,10043.0,France,54.86
530644,SKU-005,Notebook A5,2,2024-03-30 18:20:00,5.39,10068.0,Portugal,10.78
530644,SKU-001,Premium Coffee Beans,2,2024-07-08 19:55:00,12.0,10172.0,Germany,24.0
530645,SKU-011,Cotton Tote Bag,2,2024-08-04 16:49:00,11.26,10128.0,Germany,22.52
530645,SKU-012,Phone Stand,1,2025-02-04 17:46:00,11.27,10004.0,France,11.27
530645,SKU-010,Bluetooth Speaker,2,2024-12-17 11:42:00,41.66,10045.0,Spain,83.32
530646,SKU-006,Wireless Charger,3,2024-05-30 16:33:00,24.69,10167.0,Portugal,74.07000000000001
530646,SKU-012,Phone Stand,1,2024-12-01 19:39:00,13.12,10070.0,Netherlands,13.12
530646,SKU-002,Organic Green Tea,1,2024-09-02 14:42:00,8.45,10024.0,Netherlands,8.45
530647,SKU-012,Phone Stand,1,2024-10-28 11:30:00,11.6,10068.0,Portugal,11.6
530647,SKU-006,Wireless Charger,3,2024-12-08 18:43:00,23.39,10036.0,Portugal,70.17
530647,SKU-011,Cotton Tote Bag,2,2024-07-08 14:09:00,9.49,10054.0,Portugal,18.98
530648,SKU-009,Running Socks,1,2024-04-18 22:39:00,6.22,10132.0,Netherlands,6.22
530648,SKU-001,Premium Coffee Beans,1,2025-04-22 08:41:00,12.54,10029.0,Netherlands,12.54
530648,SKU-003,Ceramic Mug,1,2025-02-14 16:54:00,7.42,10028.0,Italy,7.42
530649,SKU-008,Yoga Mat,4,2024-08-10 21:31:00,23.61,10068.0,Portugal,94.44
530649,SKU-003,Ceramic Mug,1,2024-07-17 09:48:00,7.7,10039.0,Portugal,7.7
530649,SKU-008,Yoga Mat,2,2024-03-31 13:15:00,22.75,10053.0,France,45.5
530650,SKU-006,Wireless Charger,5,2024-08-05 12:03:00,24.41,10072.0,France,122.05
530650,SKU-009,Running Socks,1,2024-03-26 11:35:00,6.74,10045.0,Spain,6.74
530650,SKU-011,Cotton Tote Bag,1,2024-11-23 14:25:00,8.95,10030.0,Germany,8.95
530651,SKU-004,Reusable Bottle,1,2024-09-08 09:29:00,15.61,10099.0,Italy,15.61
530651,SKU-008,Yoga Mat,1,2024-11-13 20:36:00,26.83,10057.0,France,26.83
530651,SKU-008,Yoga Mat,1,2025-01-21 09:54:00,23.7,10036.0,Portugal,23.7
530652,SKU-008,Yoga Mat,1,2024-05-05 15:20:00,25.14,10099.0,Italy,25.14
530652,SKU-002,Organic Green Tea,1,2024-08-25 15:47:00,9.34,10095.0,France,9.34
530652,SKU-011,Cotton Tote Bag,1,2024-09-19 08:06:00,10.65,10106.0,Netherlands,10.65
530653,SKU-007,Desk Lamp,2,2024-05-18 14:02:00,33.94,10143.0,Spain,67.88
530653,SKU-009,Running Socks,1,2024-08-14 16:00:00,6.78,10124.0,Portugal,6.78
530653,SKU-002,Organic Green Tea,1,2024-09-30 20:38:00,9.59,10123.0,Spain,9.59
530654,SKU-010,Bluetooth Speaker,5,2025-03-24 18:19:00,40.62,10143.0,Spain,203.1
530654,SKU-009,Running Socks,1,2025-01-02 16:13:00,6.64,10112.0,France,6.64
530654,SKU-011,Cotton Tote Bag,2,2024-12-05 18:29:00,9.12,10176.0,Netherlands,18.24
530655,SKU-006,Wireless Charger,2,2024-02-22 13:52:00,25.29,10034.0,France,50.58
530655,SKU-001,Premium Coffee Beans,2,2024-08-01 21:14:00,13.58,10002.0,United Kingdom,27.16
530655,SKU-008,Yoga Mat,1,2024-04-26 13:35:00,22.02,10127.0,France,22.02
530656,SKU-010,Bluetooth Speaker,2,2024-11-16 17:30:00,46.23,10106.0,Netherlands,92.46
530656,SKU-012,Phone Stand,1,2024-02-27 18:23:00,11.31,10073.0,Netherlands,11.31
530656,SKU-012,Phone Stand,4,2024-07-21 15:07:00,12.04,10174.0,Netherlands,48.16
530657,SKU-002,Organic Green Tea,1,2024-02-17 20:42:00,7.81,10150.0,Netherlands,7.81
530657,SKU-004,Reusable Bottle,6,2024-10-31 08:21:00,13.77,10093.0,Spain,82.62
530657,SKU-006,Wireless Charger,2,2024-12-25 21:40:00,24.15,10034.0,France,48.3
530658,SKU-005,Notebook A5,1,2024-12-19 16:33:00,5.92,10117.0,Italy,5.92
530658,SKU-006,Wireless Charger,2,2024-06-12 19:06:00,20.84,10046.0,Spain,41.68
530658,SKU-001,Premium Coffee Beans,1,2024-07-24 22:10:00,12.96,10038.0,Portugal,12.96
530659,SKU-008,Yoga Mat,1,2024-07-02 10:52:00,21.78,10093.0,Spain,21.78
530659,SKU-012,Phone Stand,1,2024-07-12 19:46:00,12.84,10107.0,Italy,12.84
530659,SKU-007,Desk Lamp,3,2024-09-05 09:16:00,29.38,10132.0,Netherlands,88.14
530660,SKU-010,Bluetooth Speaker,1,2024-08-22 11:12:00,41.23,10127.0,France,41.23
530660,SKU-002,Organic Green Tea,1,2025-01-24 22:54:00,9.49,10149.0,Italy,9.49
530660,SKU-007,Desk Lamp,2,2024-10-08 11:29:00,34.67,10085.0,Portugal,69.34
530661,SKU-004,Reusable Bottle,3,2024-08-28 19:21:00,17.03,10078.0,Italy,51.09
530661,SKU-002,Organic Green Tea,1,2024-12-02 20:26:00,9.4,10089.0,Germany,9.4
530661,SKU-001,Premium Coffee Beans,1,2024-08-29 22:40:00,14.73,10099.0,Italy,14.73
530662,SKU-011,Cotton Tote Bag,3,2024-03-05 17:07:00,10.07,10135.0,Spain,30.21
530662,SKU-008,Yoga Mat,3,2024-03-19 15:42:00,26.71,10117.0,Italy,80.13
530662,SKU-010,Bluetooth Speaker,1,2024-07-18 16:08:00,43.67,10099.0,Italy,43.67
530663,SKU-008,Yoga Mat,1,2024-05-20 08:33:00,26.48,10095.0,France,26.48
530663,SKU-012,Phone Stand,1,2024-08-26 08:35:00,11.84,10025.0,Spain,11.84
530663,SKU-007,Desk Lamp,1,2024-12-03 21:37:00,33.22,10135.0,Spain,33.22
530664,SKU-008,Yoga Mat,1,2024-08-21 22:32:00,23.98,10022.0,Netherlands,23.98
530664,SKU-003,Ceramic Mug,2,2024-08-08 19:37:00,6.79,10132.0,Netherlands,13.58
530664,SKU-003,Ceramic Mug,2,2024-08-18 19:52:00,7.41,10041.0,Italy,14.82
530665,SKU-003,Ceramic Mug,2,2024-12-30 09:24:00,6.94,10033.0,Netherlands,13.88
530665,SKU-011,Cotton Tote Bag,8,2024-07-23 17:38:00,10.38,10090.0,Italy,83.04
530665,SKU-006,Wireless Charger,2,2024-04-15 16:56:00,26.1,10016.0,United Kingdom,52.2
530666,SKU-007,Desk Lamp,3,2024-11-03 14:38:00,32.99,10129.0,France,98.97
530666,SKU-012,Phone Stand,3,2025-03-02 20:15:00,11.78,10081.0,France,35.34
530666,SKU-005,Notebook A5,2,2024-09-16 14:21:00,5.47,10165.0,Italy,10.94
530667,SKU-005,Notebook A5,1,2024-06-22 15:51:00,5.55,10039.0,Portugal,5.55
530667,SKU-003,Ceramic Mug,1,2025-03-26 10:26:00,7.11,10069.0,Italy,7.11
530667,SKU-010,Bluetooth Speaker,1,2024-03-18 19:56:00,49.22,10082.0,United Kingdom,49.22
530668,SKU-012,Phone Stand,2,2024-05-16 16:19:00,11.99,10103.0,Netherlands,23.98
530668,SKU-012,Phone Stand,1,2024-02-07 16:55:00,10.72,10045.0,Spain,10.72
530668,SKU-006,Wireless Charger,1,2025-04-02 19:47:00,22.38,10056.0,Netherlands,22.38
530669,SKU-009,Running Socks,1,2024-09-29 18:13:00,6.32,10025.0,Spain,6.32
530669,SKU-004,Reusable Bottle,6,2024-06-24 11:39:00,15.19,10151.0,Germany,91.14
530669,SKU-012,Phone Stand,2,2024-08-15 12:43:00,11.13,10004.0,France,22.26
530670,SKU-006,Wireless Charger,2,2024-08-16 22:43:00,21.64,10039.0,Portugal,43.28
530670,SKU-003,Ceramic Mug,2,2025-01-02 19:41:00,6.69,10126.0,Portugal,13.38
530670,SKU-003,Ceramic Mug,2,2024-04-29 16:34:00,7.73,10140.0,Germany,15.46
530671,SKU-012,Phone Stand,5,2024-05-13 18:20:00,12.2,10080.0,Portugal,61.0
530671,SKU-012,Phone Stand,6,2024-07-22 09:48:00,13.12,10069.0,Italy,78.72
530671,SKU-006,Wireless Charger,1,2024-12-09 16:30:00,26.31,10161.0,United Kingdom,26.31
530672,SKU-010,Bluetooth Speaker,1,2024-09-12 17:42:00,43.82,10045.0,Spain,43.82
530672,SKU-012,Phone Stand,1,2024-07-06 14:43:00,11.63,10003.0,Italy,11.63
530672,SKU-012,Phone Stand,4,2024-11-03 22:53:00,10.59,10033.0,Netherlands,42.36
530673,SKU-009,Running Socks,2,2025-03-02 12:56:00,6.22,10120.0,Portugal,12.44
530673,SKU-007,Desk Lamp,5,2025-02-11 20:00:00,34.02,10044.0,France,170.10000000000002
530673,SKU-009,Running Socks,1,2024-09-10 09:01:00,6.61,10136.0,Italy,6.61
530674,SKU-007,Desk Lamp,3,2024-05-09 10:03:00,32.04,10034.0,France,96.12
530674,SKU-011,Cotton Tote Bag,1,2025-03-23 08:12:00,11.37,10166.0,Spain,11.37
530674,SKU-005,Notebook A5,1,2024-07-17 20:50:00,5.43,10099.0,Italy,5.43
530675,SKU-003,Ceramic Mug,1,2025-03-17 12:43:00,6.76,10056.0,Netherlands,6.76
530675,SKU-005,Notebook A5,1,2024-10-02 10:53:00,6.1,10132.0,Netherlands,6.1
530675,SKU-001,Premium Coffee Beans,1,2024-10-18 19:50:00,13.91,10052.0,United Kingdom,13.91
530676,SKU-005,Notebook A5,1,2024-06-26 11:48:00,6.15,10125.0,United Kingdom,6.15
530676,SKU-009,Running Socks,1,2024-12-27 08:22:00,6.99,10165.0,Italy,6.99
530676,SKU-008,Yoga Mat,1,2024-08-18 09:39:00,24.82,10075.0,Italy,24.82
530677,SKU-011,Cotton Tote Bag,1,2024-11-30 19:35:00,10.59,10004.0,France,10.59
530677,SKU-004,Reusable Bottle,4,2024-02-17 19:41:00,15.59,10114.0,Italy,62.36
530677,SKU-009,Running Socks,2,2024-07-20 14:15:00,6.45,10141.0,Spain,12.9
530678,SKU-009,Running Socks,1,2025-01-11 20:50:00,7.22,10157.0,Netherlands,7.22
530678,SKU-012,Phone Stand,3,2024-10-20 12:44:00,11.49,10124.0,Portugal,34.47
530678,SKU-011,Cotton Tote Bag,3,2024-08-04 08:59:00,9.87,10095.0,France,29.61
530679,SKU-007,Desk Lamp,5,2024-04-16 14:26:00,33.45,10018.0,United Kingdom,167.25
530679,SKU-011,Cotton Tote Bag,1,2024-10-26 13:35:00,9.08,10073.0,Netherlands,9.08
530679,SKU-001,Premium Coffee Beans,2,2024-12-19 08:47:00,12.16,10106.0,Netherlands,24.32
530680,SKU-005,Notebook A5,2,2025-01-13 11:39:00,5.52,10160.0,Portugal,11.04
530680,SKU-008,Yoga Mat,5,2025-01-23 21:14:00,24.29,10098.0,France,121.45
530680,SKU-011,Cotton Tote Bag,1,2024-08-08 19:45:00,9.62,10051.0,Germany,9.62
530681,SKU-011,Cotton Tote Bag,4,2024-04-03 13:48:00,10.59,10048.0,France,42.36
530681,SKU-010,Bluetooth Speaker,1,2024-03-28 16:47:00,43.54,10033.0,Netherlands,43.54
530681,SKU-010,Bluetooth Speaker,4,2024-06-15 11:49:00,45.71,10137.0,Germany,182.84
530682,SKU-012,Phone Stand,4,2024-11-23 11:18:00,11.83,10087.0,Germany,47.32
530682,SKU-008,Yoga Mat,3,2024-02-04 10:43:00,24.02,10123.0,Spain,72.06
530682,SKU-002,Organic Green Tea,2,2024-09-17 10:11:00,8.78,10161.0,United Kingdom,17.56
530683,SKU-012,Phone Stand,2,2024-10-19 16:07:00,11.55,10066.0,Netherlands,23.1
530683,SKU-007,Desk Lamp,4,2024-05-19 08:27:00,31.91,10129.0,France,127.64
530683,SKU-005,Notebook A5,2,2024-06-25 16:16:00,5.72,10072.0,France,11.44
530684,SKU-003,Ceramic Mug,1,2025-01-29 10:37:00,8.27,10154.0,France,8.27
530684,SKU-005,Notebook A5,1,2025-02-25 08:21:00,6.15,10020.0,Spain,6.15
530684,SKU-008,Yoga Mat,1,2024-05-21 19:59:00,27.58,10018.0,United Kingdom,27.58
530685,SKU-003,Ceramic Mug,1,2024-12-28 08:09:00,6.52,10033.0,Netherlands,6.52
530685,SKU-006,Wireless Charger,1,2025-01-03 17:03:00,22.23,10107.0,Italy,22.23
530685,SKU-011,Cotton Tote Bag,2,2024-06-15 17:53:00,9.0,10125.0,United Kingdom,18.0
530686,SKU-011,Cotton Tote Bag,1,2024-12-11 12:31:00,10.89,10073.0,Netherlands,10.89
530686,SKU-010,Bluetooth Speaker,2,2024-10-04 16:22:00,49.81,10083.0,Portugal,99.62
530686,SKU-002,Organic Green Tea,1,2024-07-01 20:45:00,8.79,10076.0,United Kingdom,8.79
530687,SKU-006,Wireless Charger,1,2024-04-16 16:14:00,24.72,10081.0,France,24.72
530687,SKU-003,Ceramic Mug,1,2024-08-15 16:04:00,6.89,10040.0,Spain,6.89
530687,SKU-009,Running Socks,1,2024-08-24 10:26:00,7.14,10105.0,Spain,7.14
530688,SKU-009,Running Socks,1,2025-01-12 16:25:00,6.96,10039.0,Portugal,6.96
530688,SKU-002,Organic Green Tea,1,2024-09-06 13:14:00,8.83,10073.0,Netherlands,8.83
530688,SKU-004,Reusable Bottle,2,2024-05-28 18:21:00,14.45,10100.0,Italy,28.9
530689,SKU-006,Wireless Charger,5,2024-05-10 13:18:00,23.46,10145.0,Italy,117.3
530689,SKU-004,Reusable Bottle,1,2024-07-20 20:39:00,14.04,10040.0,Spain,14.04
530689,SKU-009,Running Socks,2,2024-05-14 15:35:00,6.23,10128.0,Germany,12.46
530690,SKU-011,Cotton Tote Bag,1,2024-10-05 08:07:00,9.74,10144.0,Spain,9.74
530690,SKU-011,Cotton Tote Bag,1,2024-04-14 13:28:00,9.46,10106.0,Netherlands,9.46
530690,SKU-004,Reusable Bottle,1,2024-10-20 22:41:00,14.49,10034.0,France,14.49
530691,SKU-010,Bluetooth Speaker,1,2024-10-05 22:39:00,51.33,10002.0,United Kingdom,51.33
530691,SKU-004,Reusable Bottle,1,2024-09-26 08:43:00,16.98,10106.0,Netherlands,16.98
530691,SKU-006,Wireless Charger,1,2024-06-21 14:58:00,22.11,10149.0,Italy,22.11
530692,SKU-002,Organic Green Tea,2,2024-09-07 14:16:00,7.79,10092.0,France,15.58
530692,SKU-009,Running Socks,3,2024-07-09 19:18:00,7.36,10131.0,Spain,22.08
530692,SKU-001,Premium Coffee Beans,4,2024-12-26 22:33:00,13.3,10076.0,United Kingdom,53.2
530693,SKU-006,Wireless Charger,4,2024-09-05 16:51:00,22.4,10126.0,Portugal,89.6
530693,SKU-009,Running Socks,1,2024-08-08 15:31:00,7.7,10135.0,Spain,7.7
530693,SKU-001,Premium Coffee Beans,1,2024-06-12 12:57:00,12.76,10131.0,Spain,12.76
530694,SKU-011,Cotton Tote Bag,1,2024-11-16 11:20:00,9.53,10052.0,United Kingdom,9.53
530694,SKU-009,Running Socks,1,2025-03-28 09:06:00,6.88,10082.0,United Kingdom,6.88
530694,SKU-003,Ceramic Mug,1,2024-09-30 20:34:00,7.56,10013.0,United Kingdom,7.56
530695,SKU-009,Running Socks,1,2024-03-23 08:40:00,7.1,10073.0,Netherlands,7.1
530695,SKU-002,Organic Green Tea,1,2024-04-23 11:42:00,7.91,10092.0,France,7.91
530695,SKU-011,Cotton Tote Bag,2,2024-06-05 20:13:00,9.53,10019.0,Spain,19.06
530696,SKU-011,Cotton Tote Bag,6,2024-12-31 14:53:00,9.48,10033.0,Netherlands,56.88
530696,SKU-002,Organic Green Tea,1,2024-09-04 11:34:00,7.69,10061.0,Germany,7.69
530696,SKU-012,Phone Stand,2,2025-01-22 22:47:00,10.82,10124.0,Portugal,21.64
530697,SKU-007,Desk Lamp,3,2024-05-06 18:52:00,31.49,10144.0,Spain,94.47
530697,SKU-002,Organic Green Tea,1,2024-06-30 19:43:00,8.83,10033.0,Netherlands,8.83
530697,SKU-003,Ceramic Mug,5,2024-05-05 08:29:00,8.23,10073.0,Netherlands,41.150000000000006
530698,SKU-012,Phone Stand,2,2024-07-24 13:02:00,10.76,10042.0,Germany,21.52
530698,SKU-002,Organic Green Tea,1,2024-10-20 09:03:00,8.85,10151.0,Germany,8.85
530698,SKU-003,Ceramic Mug,1,2024-11-13 20:16:00,6.64,10087.0,Germany,6.64
530699,SKU-009,Running Socks,4,2024-03-25 09:36:00,6.45,10123.0,Spain,25.8
530699,SKU-004,Reusable Bottle,1,2024-08-12 22:16:00,14.01,10129.0,France,14.01
530699,SKU-007,Desk Lamp,1,2024-09-01 14:28:00,34.36,10093.0,Spain,34.36
530700,SKU-011,Cotton Tote Bag,1,2025-04-13 14:27:00,10.61,10046.0,Spain,10.61
530700,SKU-006,Wireless Charger,1,2024-11-25 08:24:00,20.84,10149.0,Italy,20.84
530700,SKU-011,Cotton Tote Bag,1,2024-08-12 09:34:00,11.0,10023.0,United Kingdom,11.0
530701,SKU-001,Premium Coffee Beans,2,2024-11-05 18:46:00,13.5,10066.0,Netherlands,27.0
530701,SKU-010,Bluetooth Speaker,2,2024-07-25 09:48:00,41.44,10068.0,Portugal,82.88
530701,SKU-012,Phone Stand,1,2024-04-05 17:02:00,12.88,10178.0,Netherlands,12.88
530702,SKU-012,Phone Stand,2,2024-07-21 21:04:00,11.48,10054.0,Portugal,22.96
530702,SKU-006,Wireless Charger,1,2024-08-14 22:32:00,24.73,10047.0,Portugal,24.73
530702,SKU-002,Organic Green Tea,5,2024-03-13 12:50:00,8.72,10094.0,France,43.6
530703,SKU-011,Cotton Tote Bag,5,2024-03-19 12:38:00,10.33,10105.0,Spain,51.65
530703,SKU-002,Organic Green Tea,1,2025-01-10 12:48:00,7.69,10150.0,Netherlands,7.69
530703,SKU-008,Yoga Mat,5,2024-10-19 14:25:00,24.23,10132.0,Netherlands,121.15
530704,SKU-011,Cotton Tote Bag,5,2024-08-30 08:30:00,8.98,10007.0,Spain,44.900000000000006
530704,SKU-003,Ceramic Mug,1,2024-05-04 16:14:00,6.87,10126.0,Portugal,6.87
530704,SKU-003,Ceramic Mug,2,2024-10-09 19:25:00,7.39,10011.0,Italy,14.78
530705,SKU-009,Running Socks,4,2024-10-07 12:40:00,6.23,10148.0,France,24.92
530705,SKU-003,Ceramic Mug,1,2024-09-23 12:43:00,7.65,10126.0,Portugal,7.65
530705,SKU-012,Phone Stand,5,2024-05-09 18:23:00,12.28,10067.0,France,61.4
530706,SKU-001,Premium Coffee Beans,5,2024-04-28 16:55:00,11.92,10000.0,Italy,59.6
530706,SKU-009,Running Socks,1,2024-06-12 10:07:00,7.22,10062.0,Netherlands,7.22
530706,SKU-001,Premium Coffee Beans,1,2024-07-18 08:36:00,14.22,10080.0,Portugal,14.22
530707,SKU-010,Bluetooth Speaker,2,2024-11-01 14:34:00,44.0,10126.0,Portugal,88.0
530707,SKU-009,Running Socks,1,2024-12-20 09:19:00,7.9,10018.0,United Kingdom,7.9
530707,SKU-004,Reusable Bottle,1,2024-05-12 19:47:00,14.71,10090.0,Italy,14.71
530708,SKU-012,Phone Stand,1,2025-02-19 13:13:00,11.4,10104.0,Italy,11.4
530708,SKU-007,Desk Lamp,3,2024-11-21 22:41:00,33.13,10162.0,Portugal,99.39
530708,SKU-009,Running Socks,2,2024-10-11 10:10:00,7.17,10112.0,France,14.34
530709,SKU-003,Ceramic Mug,2,2024-11-29 11:39:00,8.05,10178.0,Netherlands,16.1
530709,SKU-005,Notebook A5,1,2024-09-02 11:07:00,5.55,10040.0,Spain,5.55
530709,SKU-003,Ceramic Mug,1,2024-09-25 18:51:00,7.43,10149.0,Italy,7.43
530710,SKU-010,Bluetooth Speaker,2,2024-12-19 21:03:00,42.27,10005.0,Spain,84.54
530710,SKU-009,Running Socks,2,2024-05-23 15:41:00,6.42,10106.0,Netherlands,12.84
530710,SKU-009,Running Socks,1,2024-06-17 09:18:00,6.51,10175.0,Germany,6.51
530711,SKU-011,Cotton Tote Bag,2,2024-10-15 09:16:00,9.13,10123.0,Spain,18.26
530711,SKU-002,Organic Green Tea,1,2024-07-16 11:46:00,8.63,10159.0,United Kingdom,8.63
530711,SKU-010,Bluetooth Speaker,4,2025-02-09 15:21:00,43.91,10071.0,Portugal,175.64
530712,SKU-006,Wireless Charger,3,2025-02-10 10:42:00,22.02,10151.0,Germany,66.06
530712,SKU-011,Cotton Tote Bag,1,2024-12-17 11:06:00,8.92,10104.0,Italy,8.92
530712,SKU-005,Notebook A5,1,2024-07-19 17:04:00,5.73,10101.0,Italy,5.73
530713,SKU-004,Reusable Bottle,2,2024-12-30 13:31:00,14.49,10150.0,Netherlands,28.98
530713,SKU-008,Yoga Mat,1,2024-02-08 13:39:00,24.94,10095.0,France,24.94
